total_baggage,total_cargo,total_mnc,total_mail,departure_airport,combined,timestamp
3825.00,11656.00,75.00,0.00,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:40:33
,,,,DUB,2024-05_MN_1178.0_2.0,2024-05-02 09:40:37
1573.00,0.00,0.00,0.00,DUB,2024-05_MN_1178.0_2.0,2024-05-02 09:40:37
,,,,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:41:28
3825.00,11656.00,75.00,0.00,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:41:28
,,,,DUB,2024-05_MN_1798.0_2.0,2024-05-02 09:42:37
1820.00,0.00,0.00,0.00,DUB,2024-05_MN_1798.0_2.0,2024-05-02 09:42:37
,,,,DUB,2024-05_MN_1105.0_2.0,2024-05-02 09:43:16
3450.00,4891.00,75.00,739.00,DUB,2024-05_MN_1105.0_2.0,2024-05-02 09:43:16
,,,,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:45:20
3900.00,11656.00,75.00,0.00,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:45:20
,,,,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:45:09
3900.00,11656.00,75.00,0.00,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:45:09
,,,,DUB,2024-05_MN_1162.0_2.0,2024-05-02 09:45:58
1131.00,0.00,205.00,0.00,DUB,2024-05_MN_1162.0_2.0,2024-05-02 09:45:58
,,,,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:46:06
4080.00,11656.00,75.00,0.00,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:46:06
,,,,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:46:15
4080.00,11656.00,75.00,0.00,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:46:15
,,,,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:47:46
4140.00,11656.00,75.00,0.00,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:47:46
,,,,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:47:55
4140.00,11656.00,75.00,0.00,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:47:55
,,,,DUB,2024-05_MN_1105.0_2.0,2024-05-02 09:49:36
3495.00,4891.00,75.00,739.00,DUB,2024-05_MN_1105.0_2.0,2024-05-02 09:49:36
,,,,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:49:29
3945.00,11656.00,75.00,0.00,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:49:29
,,,,LHR,2024-05_MN_1179.0_2.0,2024-05-02 09:49:36
,,,,DUB,2024-05_MN_1166.0_2.0,2024-05-02 09:48:36
1521.00,0.00,0.00,0.00,DUB,2024-05_MN_1166.0_2.0,2024-05-02 09:48:36
,,,,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:48:42
4170.00,11656.00,75.00,0.00,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:48:42
,,,,LHR,2024-05_MN_1167.0_2.0,2024-05-02 09:49:36
0.00,0.00,0.00,0.00,LHR,2024-05_MN_1167.0_2.0,2024-05-02 09:49:36
,,,,DUB,2024-05_MN_1178.0_2.0,2024-05-02 09:49:37
1573.00,0.00,0.00,0.00,DUB,2024-05_MN_1178.0_2.0,2024-05-02 09:49:37
,,,,DUB,2024-05_MN_1208.0_2.0,2024-05-02 10:00:23
1625.00,0.00,370.00,0.00,DUB,2024-05_MN_1208.0_2.0,2024-05-02 10:00:23
0.00,0.00,0.00,0.00,LHR,2024-05_MN_1179.0_2.0,2024-05-02 09:49:36
,,,,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:49:38
3945.00,11656.00,75.00,0.00,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:49:38
,,,,DUB,2024-05_MN_1160.0_2.0,2024-05-02 09:50:08
1391.00,0.00,0.00,0.00,DUB,2024-05_MN_1160.0_2.0,2024-05-02 09:50:08
,,,,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:52:44
3975.00,11656.00,75.00,0.00,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:52:44
,,,,DUB,2024-05_MN_1117.0_2.0,2024-05-02 09:53:04
1725.00,112.00,65.00,0.00,DUB,2024-05_MN_1117.0_2.0,2024-05-02 09:53:04
,,,,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:52:35
3975.00,11656.00,75.00,0.00,DUB,2024-05_MN_1123.0_2.0,2024-05-02 09:52:35
,,,,DUB,2024-05_MN_1117.0_2.0,2024-05-02 09:53:26
1815.00,112.00,65.00,0.00,DUB,2024-05_MN_1117.0_2.0,2024-05-02 09:53:26
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 09:55:19
3120.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 09:55:19
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 09:54:40
3120.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 09:54:40
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 09:58:17
,,,,DUB,2024-05_MN_1208.0_2.0,2024-05-02 10:01:19
,,,,DUB,2024-05_MN_1061.0_2.0,2024-05-02 09:58:35
2475.00,556.00,150.00,0.00,DUB,2024-05_MN_1061.0_2.0,2024-05-02 09:58:35
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 09:58:02
3120.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 09:58:02
,,,,DUB,2024-05_MN_1061.0_2.0,2024-05-02 09:58:12
2505.00,556.00,150.00,0.00,DUB,2024-05_MN_1061.0_2.0,2024-05-02 09:58:12
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 09:58:24
3195.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 09:58:24
3195.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 09:58:17
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 09:58:56
3255.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 09:58:56
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 09:59:14
3255.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 09:59:14
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:00:14
3270.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:00:14
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:01:24
3060.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:01:24
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:00:07
3270.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:00:07
,,,,DUB,2024-05_MN_1208.0_2.0,2024-05-02 10:00:59
1625.00,0.00,370.00,0.00,DUB,2024-05_MN_1208.0_2.0,2024-05-02 10:00:59
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:01:13
3060.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:01:13
,,,,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:01:28
1365.00,0.00,370.00,0.00,DUB,2024-05_MN_1208.0_2.0,2024-05-02 10:01:19
1040.00,0.00,205.00,0.00,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:01:28
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:02:05
2550.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:02:05
,,,,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:02:14
1040.00,0.00,205.00,0.00,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:02:14
,,,,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:01:39
1040.00,0.00,205.00,0.00,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:01:39
,,,,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:01:46
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:02:38
2580.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:02:38
,,,,DUB,2024-05_MN_1552.0_2.0,2024-05-02 10:03:47
,,,,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:02:54
1066.00,0.00,205.00,0.00,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:02:54
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:02:57
2580.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:02:57
,,,,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:02:59
1066.00,0.00,205.00,0.00,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:02:59
1040.00,0.00,205.00,0.00,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:01:46
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:01:57
2550.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:01:57
,,,,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:02:05
1040.00,0.00,205.00,0.00,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:02:05
,,,,DUB,2024-05_MN_1514.0_2.0,2024-05-02 10:02:36
1430.00,0.00,0.00,0.00,DUB,2024-05_MN_1514.0_2.0,2024-05-02 10:02:36
,,,,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:03:35
,,,,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:03:41
1092.00,0.00,205.00,0.00,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:03:41
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:03:50
2580.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:03:50
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:04:14
2580.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:04:14
,,,,DUB,2024-05_MN_1412.0_2.0,2024-05-02 10:03:37
1807.00,0.00,0.00,0.00,DUB,2024-05_MN_1412.0_2.0,2024-05-02 10:03:37
1092.00,0.00,205.00,0.00,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:03:35
1560.00,0.00,0.00,0.00,DUB,2024-05_MN_1552.0_2.0,2024-05-02 10:03:47
,,,,DUB,2024-05_MN_1778.0_2.0,2024-05-02 10:31:13
1820.00,0.00,0.00,0.00,DUB,2024-05_MN_1778.0_2.0,2024-05-02 10:31:13
,,,,DUB,2024-05_MN_1514.0_2.0,2024-05-02 10:05:47
1365.00,0.00,0.00,0.00,DUB,2024-05_MN_1514.0_2.0,2024-05-02 10:05:47
,,,,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:06:35
1105.00,0.00,205.00,0.00,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:06:35
,,,,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:07:14
975.00,0.00,0.00,0.00,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:07:14
,,,,DUB,2024-05_MN_1526.0_2.0,2024-05-02 10:06:56
1885.00,0.00,0.00,0.00,DUB,2024-05_MN_1526.0_2.0,2024-05-02 10:06:56
,,,,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:11:16
1105.00,0.00,205.00,0.00,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:11:16
,,,,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:11:22
1105.00,0.00,205.00,0.00,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:11:22
,,,,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:11:34
1105.00,0.00,205.00,0.00,DUB,2024-05_MN_1162.0_2.0,2024-05-02 10:11:34
,,,,DUB,2024-05_MN_1121.0_2.0,2024-05-02 10:36:12
,,,,DUB,2024-05_MN_1276.0_2.0,2024-05-02 10:11:38
1417.00,0.00,0.00,0.00,DUB,2024-05_MN_1276.0_2.0,2024-05-02 10:11:38
,,,,DUB,2024-05_MN_1552.0_2.0,2024-05-02 10:12:37
1560.00,0.00,0.00,0.00,DUB,2024-05_MN_1552.0_2.0,2024-05-02 10:12:37
,,,,DUB,2024-05_MN_1764.0_2.0,2024-05-02 10:13:37
1820.00,0.00,0.00,0.00,DUB,2024-05_MN_1764.0_2.0,2024-05-02 10:13:37
,,,,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:17:05
975.00,0.00,0.00,0.00,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:17:05
,,,,DUB,2024-05_MN_1123.0_2.0,2024-05-02 10:15:22
4170.00,11656.00,75.00,0.00,DUB,2024-05_MN_1123.0_2.0,2024-05-02 10:15:22
,,,,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:17:11
975.00,0.00,0.00,0.00,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:17:11
,,,,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:17:52
754.00,0.00,0.00,0.00,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:17:52
,,,,DUB,2024-05_MN_1538.0_2.0,2024-05-02 10:20:54
1365.00,0.00,0.00,0.00,DUB,2024-05_MN_1538.0_2.0,2024-05-02 10:20:54
,,,,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:21:30
,,,,DUB,2024-05_MN_1127.0_2.0,2024-05-02 10:16:09
3525.00,4666.00,75.00,0.00,DUB,2024-05_MN_1127.0_2.0,2024-05-02 10:16:09
,,,,DUB,2024-05_MN_1123.0_2.0,2024-05-02 10:16:20
4215.00,11656.00,75.00,0.00,DUB,2024-05_MN_1123.0_2.0,2024-05-02 10:16:20
,,,,DUB,2024-05_MN_1123.0_2.0,2024-05-02 10:16:00
4215.00,11656.00,75.00,0.00,DUB,2024-05_MN_1123.0_2.0,2024-05-02 10:16:00
,,,,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:17:16
975.00,0.00,0.00,0.00,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:17:16
,,,,DUB,2024-05_MN_1123.0_2.0,2024-05-02 10:16:32
4215.00,11656.00,75.00,0.00,DUB,2024-05_MN_1123.0_2.0,2024-05-02 10:16:32
,,,,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:17:16
1820.00,0.00,0.00,0.00,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:17:16
,,,,DUB,2024-05_MN_1101.0_2.0,2024-05-02 10:19:15
,,,,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:17:56
,,,,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:18:26
884.00,0.00,0.00,0.00,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:18:26
754.00,0.00,0.00,0.00,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:17:56
,,,,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:18:30
884.00,0.00,0.00,0.00,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:18:30
2535.00,0.00,65.00,0.00,DUB,2024-05_MN_1101.0_2.0,2024-05-02 10:19:15
,,,,DUB,2024-05_MN_1121.0_2.0,2024-05-02 10:19:41
3450.00,0.00,75.00,0.00,DUB,2024-05_MN_1121.0_2.0,2024-05-02 10:19:41
,,,,DUB,2024-05_MN_1538.0_2.0,2024-05-02 10:20:38
1365.00,0.00,0.00,0.00,DUB,2024-05_MN_1538.0_2.0,2024-05-02 10:20:38
,,,,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:21:27
,,,,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:21:06
884.00,0.00,0.00,0.00,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:21:06
819.00,0.00,0.00,0.00,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:21:27
819.00,0.00,0.00,0.00,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:21:30
,,,,DUB,2024-05_MN_1166.0_2.0,2024-05-02 10:24:02
1404.00,0.00,0.00,0.00,DUB,2024-05_MN_1166.0_2.0,2024-05-02 10:24:02
,,,,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:24:34
1807.00,0.00,0.00,0.00,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:24:34
,,,,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:24:19
1807.00,0.00,0.00,0.00,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:24:19
,,,,DUB,2024-05_MN_1448.0_2.0,2024-05-02 10:25:34
1820.00,0.00,264.00,0.00,DUB,2024-05_MN_1448.0_2.0,2024-05-02 10:25:34
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:25:56
2580.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:25:56
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:26:06
2580.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:26:06
,,,,DUB,2024-05_MN_1608.0_2.0,2024-05-02 10:26:26
1378.00,0.00,0.00,0.00,DUB,2024-05_MN_1608.0_2.0,2024-05-02 10:26:26
,,,,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:26:53
,,,,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:26:32
1807.00,0.00,0.00,0.00,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:26:32
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:26:15
2580.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:26:15
,,,,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:27:14
1937.00,0.00,0.00,0.00,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:27:14
,,,,DUB,2024-05_MN_1121.0_2.0,2024-05-02 10:27:31
,,,,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:26:26
1807.00,0.00,0.00,0.00,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:26:26
1937.00,0.00,0.00,0.00,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:26:53
3450.00,0.00,75.00,0.00,DUB,2024-05_MN_1121.0_2.0,2024-05-02 10:27:31
,,,,DUB,2024-05_MN_1160.0_2.0,2024-05-02 10:28:11
936.00,0.00,0.00,0.00,DUB,2024-05_MN_1160.0_2.0,2024-05-02 10:28:11
,,,,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:28:50
,,,,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:29:35
,,,,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:28:55
1898.00,0.00,0.00,0.00,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:28:55
1898.00,0.00,0.00,0.00,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:28:50
,,,,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:29:25
1898.00,0.00,0.00,0.00,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:29:25
1898.00,0.00,0.00,0.00,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:29:35
,,,,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:29:47
1898.00,0.00,0.00,0.00,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:29:47
,,,,DUB,2024-05_MN_1131.0_2.0,2024-05-02 10:30:11
1725.00,0.00,65.00,0.00,DUB,2024-05_MN_1131.0_2.0,2024-05-02 10:30:11
,,,,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:31:00
1937.00,0.00,0.00,0.00,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:31:00
,,,,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:34:01
1950.00,0.00,0.00,0.00,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:34:01
3450.00,5844.00,75.00,0.00,DUB,2024-05_MN_1121.0_2.0,2024-05-02 10:36:12
,,,,DUB,2024-05_MN_1798.0_2.0,2024-05-02 10:57:15
,,,,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:42:03
1885.00,0.00,0.00,0.00,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:42:03
,,,,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:42:13
1963.00,0.00,0.00,0.00,DUB,2024-05_MN_1584.0_2.0,2024-05-02 10:42:13
,,,,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:41:47
1885.00,0.00,0.00,0.00,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:41:47
,,,,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:46:00
871.00,0.00,0.00,0.00,DUB,2024-05_MN_1164.0_2.0,2024-05-02 10:46:00
,,,,DUB,2024-05_MN_1608.0_2.0,2024-05-02 10:48:46
1391.00,0.00,0.00,0.00,DUB,2024-05_MN_1608.0_2.0,2024-05-02 10:48:46
,,,,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:41:51
1885.00,0.00,0.00,0.00,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:41:51
,,,,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:42:08
1885.00,0.00,0.00,0.00,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:42:08
,,,,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:42:17
1885.00,0.00,0.00,0.00,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:42:17
,,,,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:43:16
1963.00,0.00,0.00,0.00,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:43:16
,,,,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:43:20
1963.00,0.00,0.00,0.00,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:43:20
,,,,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:44:21
,,,,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:44:25
2015.00,0.00,0.00,0.00,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:44:25
2015.00,0.00,0.00,0.00,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:44:21
,,,,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:45:17
1885.00,0.00,0.00,0.00,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:45:17
,,,,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:45:14
1885.00,0.00,0.00,0.00,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:45:14
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:50:26
2850.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:50:26
,,,,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:50:17
2850.00,6114.00,75.00,0.00,DUB,2024-05_MN_1133.0_2.0,2024-05-02 10:50:17
,,,,DUB,2024-05_MN_1376.0_2.0,2024-05-02 10:49:56
1820.00,0.00,264.00,0.00,DUB,2024-05_MN_1376.0_2.0,2024-05-02 10:49:56
,,,,DUB,2024-05_MN_1061.0_2.0,2024-05-02 10:57:01
,,,,DUB,2024-05_MN_1069.0_2.0,2024-05-02 11:02:34
2640.00,0.00,150.00,0.00,DUB,2024-05_MN_1069.0_2.0,2024-05-02 11:02:34
,,,,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:51:32
1911.00,0.00,0.00,0.00,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:51:32
,,,,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:52:10
1911.00,0.00,0.00,0.00,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:52:10
,,,,DUB,2024-05_MN_1174.0_2.0,2024-05-02 10:52:34
1300.00,0.00,0.00,0.00,DUB,2024-05_MN_1174.0_2.0,2024-05-02 10:52:34
,,,,DUB,2024-05_MN_1406.0_2.0,2024-05-02 10:53:43
1820.00,0.00,0.00,0.00,DUB,2024-05_MN_1406.0_2.0,2024-05-02 10:53:43
,,,,DUB,2024-05_MN_1061.0_2.0,2024-05-02 10:57:30
2475.00,556.00,150.00,0.00,DUB,2024-05_MN_1061.0_2.0,2024-05-02 10:57:30
2475.00,556.00,150.00,0.00,DUB,2024-05_MN_1061.0_2.0,2024-05-02 10:57:01
,,,,DUB,2024-05_MN_1061.0_2.0,2024-05-02 11:06:19
1820.00,0.00,0.00,0.00,DUB,2024-05_MN_1798.0_2.0,2024-05-02 10:57:15
,,,,DUB,2024-05_MN_1061.0_2.0,2024-05-02 10:59:01
2475.00,556.00,150.00,0.00,DUB,2024-05_MN_1061.0_2.0,2024-05-02 10:59:01
,,,,DUB,2024-05_MN_1061.0_2.0,2024-05-02 10:57:15
2475.00,556.00,150.00,0.00,DUB,2024-05_MN_1061.0_2.0,2024-05-02 10:57:15
,,,,DUB,2024-05_MN_1061.0_2.0,2024-05-02 10:57:51
2475.00,556.00,150.00,0.00,DUB,2024-05_MN_1061.0_2.0,2024-05-02 10:57:51
,,,,DUB,2024-05_MN_1061.0_2.0,2024-05-02 10:57:59
2475.00,556.00,150.00,0.00,DUB,2024-05_MN_1061.0_2.0,2024-05-02 10:57:59
,,,,DUB,2024-05_MN_1061.0_2.0,2024-05-02 10:58:08
2475.00,556.00,150.00,0.00,DUB,2024-05_MN_1061.0_2.0,2024-05-02 10:58:08
,,,,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:59:00
1937.00,0.00,0.00,0.00,DUB,2024-05_MN_1494.0_2.0,2024-05-02 10:59:00
,,,,DUB,2024-05_MN_1061.0_2.0,2024-05-02 11:00:11
2475.00,556.00,150.00,0.00,DUB,2024-05_MN_1061.0_2.0,2024-05-02 11:00:11
,,,,DUB,2024-05_MN_1061.0_2.0,2024-05-02 11:00:18
2475.00,556.00,150.00,0.00,DUB,2024-05_MN_1061.0_2.0,2024-05-02 11:00:18
,,,,DUB,2024-05_MN_1061.0_2.0,2024-05-02 11:01:59
2550.00,556.00,150.00,0.00,DUB,2024-05_MN_1061.0_2.0,2024-05-02 11:01:59
,,,,DUB,2024-05_MN_1061.0_2.0,2024-05-02 11:02:51
2550.00,556.00,150.00,0.00,DUB,2024-05_MN_1061.0_2.0,2024-05-02 11:02:51
,,,,DUB,2024-05_MN_1061.0_2.0,2024-05-02 11:03:24
2535.00,556.00,150.00,0.00,DUB,2024-05_MN_1061.0_2.0,2024-05-02 11:03:24
,,,,DUB,2024-05_MN_1069.0_2.0,2024-05-02 11:02:51
2625.00,0.00,150.00,0.00,DUB,2024-05_MN_1069.0_2.0,2024-05-02 11:02:51
,,,,DUB,2024-05_MN_1061.0_2.0,2024-05-02 11:03:48
2535.00,556.00,150.00,0.00,DUB,2024-05_MN_1061.0_2.0,2024-05-02 11:03:48
,,,,DUB,2024-05_MN_1117.0_2.0,2024-05-02 11:05:27
1815.00,112.00,65.00,0.00,DUB,2024-05_MN_1117.0_2.0,2024-05-02 11:05:27
,,,,DUB,2024-05_MN_1061.0_2.0,2024-05-02 11:05:29
2340.00,556.00,150.00,0.00,DUB,2024-05_MN_1061.0_2.0,2024-05-02 11:05:29
,,,,DUB,2024-05_MN_1069.0_2.0,2024-05-02 11:31:02
2625.00,896.00,150.00,0.00,DUB,2024-05_MN_1069.0_2.0,2024-05-02 11:31:02
,,,,DUB,2024-05_MN_1125.0_2.0,2024-05-02 11:12:07
3195.00,0.00,75.00,0.00,DUB,2024-05_MN_1125.0_2.0,2024-05-02 11:12:07
,,,,DUB,2024-05_MN_1121.0_2.0,2024-05-02 11:05:28
3450.00,5844.00,75.00,0.00,DUB,2024-05_MN_1121.0_2.0,2024-05-02 11:05:28
,,,,DUB,2024-05_MN_1061.0_2.0,2024-05-02 11:06:13
