total_cargo,total_eic,total_mail,departure_airport,combined,timestamp
0.0,0.0,0.0,CGH,2024-05_ZY_7020.0_30.0,2024-05-01 00:32:03
0.0,0.0,0.0,CGR,2024-05_ZY_5148.0_29.0,2024-05-01 00:32:03
0.0,0.0,0.0,SDU,2024-05_ZY_3777.0_30.0,2024-05-01 00:32:03
0.0,0.0,0.0,SDU,2024-05_ZY_6032.0_30.0,2024-05-01 00:32:04
0.0,0.0,0.0,CWB,2024-05_ZY_5805.0_30.0,2024-05-01 00:32:04
0.0,0.0,0.0,CGH,2024-05_ZY_7056.0_30.0,2024-05-01 00:32:04
0.0,0.0,0.0,CGB,2024-05_ZY_5155.0_29.0,2024-05-01 00:32:04
0.0,0.0,0.0,CNF,2024-05_ZY_3867.0_29.0,2024-05-01 00:32:05
0.0,0.0,0.0,GYN,2024-05_ZY_5125.0_29.0,2024-05-01 00:32:05
0.0,0.0,0.0,CGH,2024-05_ZY_7040.0_30.0,2024-05-01 00:32:06
0.0,0.0,0.0,CNF,2024-05_ZY_7044.0_30.0,2024-05-01 00:32:06
0.0,0.0,0.0,CNF,2024-05_ZY_5751.0_29.0,2024-05-01 00:32:06
0.0,0.0,0.0,SDU,2024-05_ZY_3659.0_29.0,2024-05-01 00:32:06
0.0,0.0,0.0,VCP,2024-05_ZY_3616.0_29.0,2024-05-01 00:32:07
0.0,0.0,0.0,SSA,2024-05_ZY_6034.0_30.0,2024-05-01 00:32:07
0.0,0.0,0.0,VCP,2024-05_ZY_5141.0_30.0,2024-05-01 00:32:07
0.0,0.0,0.0,VCP,2024-05_ZY_3797.0_30.0,2024-05-01 00:32:07
0.0,0.0,0.0,SDU,2024-05_ZY_3666.0_30.0,2024-05-01 00:32:07
0.0,0.0,0.0,CGH,2024-05_ZY_7050.0_30.0,2024-05-01 00:32:08
0.0,0.0,0.0,VCP,2024-05_ZY_3932.0_29.0,2024-05-01 00:32:08
0.0,0.0,0.0,SDU,2024-05_ZY_7061.0_30.0,2024-05-01 00:32:09
0.0,0.0,0.0,SDU,2024-05_ZY_5042.0_29.0,2024-05-01 00:32:09
0.0,0.0,0.0,CNF,2024-05_ZY_5455.0_29.0,2024-05-01 00:32:09
0.0,0.0,0.0,CGH,2024-05_ZY_3729.0_30.0,2024-05-01 00:32:09
0.0,0.0,0.0,VCP,2024-05_ZY_5305.0_29.0,2024-05-01 00:32:10
0.0,0.0,0.0,VCP,2024-05_ZY_3884.0_30.0,2024-05-01 00:32:10
0.0,0.0,0.0,FLN,2024-05_ZY_5349.0_30.0,2024-05-01 00:32:10
0.0,0.0,0.0,VCP,2024-05_ZY_5849.0_30.0,2024-05-01 00:32:11
0.0,0.0,0.0,CGH,2024-05_ZY_3782.0_29.0,2024-05-01 00:32:11
0.0,0.0,0.0,CNF,2024-05_ZY_3908.0_29.0,2024-05-01 00:32:11
0.0,0.0,0.0,SDU,2024-05_ZY_3747.0_30.0,2024-05-01 00:32:11
0.0,0.0,0.0,SDU,2024-05_ZY_3894.0_29.0,2024-05-01 00:32:11
0.0,0.0,0.0,SDU,2024-05_ZY_5042.0_30.0,2024-05-01 00:32:11
0.0,0.0,0.0,SDU,2024-05_ZY_3916.0_29.0,2024-05-01 00:32:12
0.0,0.0,0.0,CWB,2024-05_ZY_5805.0_29.0,2024-05-01 00:32:13
0.0,0.0,0.0,VCP,2024-05_ZY_3616.0_30.0,2024-05-01 00:32:13
0.0,0.0,0.0,VIX,2024-05_ZY_3672.0_30.0,2024-05-01 00:32:13
0.0,0.0,0.0,CNF,2024-05_ZY_3759.0_30.0,2024-05-01 00:32:13
0.0,0.0,0.0,XAP,2024-05_ZY_5348.0_30.0,2024-05-01 00:32:13
0.0,0.0,0.0,VCP,2024-05_ZY_3865.0_29.0,2024-05-01 00:32:14
0.0,0.0,0.0,SDU,2024-05_ZY_5003.0_29.0,2024-05-01 00:32:14
0.0,0.0,0.0,FLN,2024-05_ZY_5410.0_30.0,2024-05-01 00:32:14
0.0,0.0,0.0,CNF,2024-05_ZY_7044.0_29.0,2024-05-01 00:32:15
0.0,0.0,0.0,SDU,2024-05_ZY_6032.0_29.0,2024-05-01 00:32:15
0.0,0.0,0.0,BYO,2024-05_ZY_3690.0_30.0,2024-05-01 00:32:15
0.0,0.0,0.0,CGH,2024-05_ZY_7056.0_29.0,2024-05-01 00:32:15
0.0,0.0,0.0,CGH,2024-05_ZY_7040.0_29.0,2024-05-01 00:32:16
0.0,0.0,0.0,SDU,2024-05_ZY_7059.0_29.0,2024-05-01 00:32:16
0.0,0.0,0.0,CNF,2024-05_ZY_5673.0_30.0,2024-05-01 00:32:16
0.0,0.0,0.0,CGH,2024-05_ZY_7058.0_29.0,2024-05-01 00:32:17
0.0,0.0,0.0,VCP,2024-05_ZY_5296.0_29.0,2024-05-01 00:32:17
0.0,0.0,0.0,CGB,2024-05_ZY_5808.0_30.0,2024-05-01 00:32:17
0.0,0.0,0.0,SSA,2024-05_ZY_5572.0_29.0,2024-05-01 00:32:17
0.0,0.0,0.0,BVH,2024-05_ZY_5809.0_30.0,2024-05-01 00:32:18
0.0,0.0,0.0,VCP,2024-05_ZY_5141.0_29.0,2024-05-01 00:32:18
0.0,0.0,0.0,JDO,2024-05_ZY_5405.0_30.0,2024-05-01 00:32:18
0.0,0.0,0.0,SSA,2024-05_ZY_6034.0_29.0,2024-05-01 00:32:18
